Batteriespannung;Luftdruck;CO²-Wert;Helligkeit;Luftfeuchtigkeit;Temperatur(Durchschnitt);Gefühlte temperatur;Windgeschwindigkeit;Temperatur(DHT);Temperatur(DHT-KORRIGIERT);Temperatur(BMP)
7,00;1029,05;214,00;114,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,96;213,00;114,00;49,10;22,50;30,91;0,00;30,00;22,56;22,44
7,00;1029,03;227,00;114,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1029,05;219,00;114,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,94;217,00;114,00;49,10;22,50;30,91;0,00;30,00;22,56;22,43
7,00;1028,96;217,00;114,00;49,10;22,50;30,91;0,00;30,00;22,56;22,45
7,00;1029,03;226,00;114,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,98;217,00;114,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,97;214,00;114,00;49,10;22,50;30,91;0,00;30,00;22,56;22,45
7,00;1029,04;214,00;114,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1029,06;226,00;114,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,99;220,00;114,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,97;218,00;114,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,99;229,00;114,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1029,03;220,00;114,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,97;216,00;114,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1029,03;214,00;114,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1029,03;225,00;114,00;49,10;22,52;30,91;0,00;30,00;22,56;22,47
7,00;1028,93;219,00;114,00;49,10;22,50;30,91;0,00;30,00;22,56;22,44
7,00;1028,96;218,00;114,00;49,10;22,50;30,91;0,00;30,00;22,56;22,44
7,00;1028,98;217,00;114,00;49,10;22,50;30,91;0,00;30,00;22,56;22,44
7,00;1028,97;228,00;113,00;49,10;22,50;30,91;0,00;30,00;22,56;22,45
7,00;1028,98;220,00;113,00;49,10;22,50;30,91;0,00;30,00;22,56;22,45
7,00;1029,02;217,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,98;215,00;113,00;49,10;22,50;30,91;0,00;30,00;22,56;22,45
7,00;1029,05;224,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,89;218,00;113,00;49,10;22,50;30,91;0,00;30,00;22,56;22,45
7,00;1029,04;215,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,97;227,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,99;219,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,98;218,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1029,02;218,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1029,02;222,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,95;215,00;113,00;49,10;22,50;30,91;0,00;30,00;22,56;22,44
7,00;1028,98;215,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,96;224,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,94;224,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,97;217,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,98;226,00;113,00; NAN; NAN; NAN;0,00; NAN; NAN;22,46
7,00;1029,03;220,00;113,00; NAN; NAN; NAN;0,00; NAN; NAN;22,46
7,00;1029,00;217,00;113,00; NAN; NAN; NAN;0,00; NAN; NAN;22,46
7,00;1028,89;215,00;113,00; NAN; NAN; NAN;0,00; NAN; NAN;22,44
7,00;1028,91;222,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,96;219,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,95;216,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,99;223,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,99;218,00;113,00;49,10;22,52;30,91;0,00;30,00;22,56;22,47
7,00;1028,97;217,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,96;218,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1029,00;223,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,95;216,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1029,03;219,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,96;223,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1029,04;218,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1029,04;216,00;113,00;49,20;22,52;30,92;0,00;30,00;22,56;22,48
7,00;1029,00;217,00;113,00;49,20;22,52;30,92;0,00;30,00;22,56;22,47
7,00;1029,04;227,00;113,00;49,20;22,52;30,92;0,00;30,00;22,56;22,48
7,00;1029,05;220,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1029,01;219,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1029,00;224,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1029,18;216,00;113,00;49,20;22,52;30,92;0,00;30,00;22,56;22,48
7,00;1028,99;213,00;113,00;49,20;22,52;30,92;0,00;30,00;22,56;22,47
7,00;1028,96;215,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1029,03;227,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1029,03;218,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1029,00;216,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1028,94;226,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,97;218,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1029,00;218,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,99;218,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,95;222,00;113,00;49,20;22,50;30,92;0,00;30,00;22,56;22,45
7,00;1029,04;215,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1028,98;214,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1029,08;227,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1029,04;219,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1028,99;218,00;113,00;49,20;22,50;30,92;0,00;30,00;22,56;22,45
7,00;1029,02;218,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,99;222,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,97;215,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,96;214,00;113,00;49,20;22,50;30,92;0,00;30,00;22,56;22,45
7,00;1028,97;225,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,99;216,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,94;213,00;113,00;49,20;22,50;30,92;0,00;30,00;22,56;22,44
7,00;1028,99;214,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,94;227,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,97;218,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,96;215,00;113,00;49,20;22,50;30,92;0,00;30,00;22,56;22,45
7,00;1028,99;215,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,90;225,00;113,00;49,20;22,50;30,92;0,00;30,00;22,56;22,44
7,00;1029,01;216,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1029,00;214,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1029,03;216,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1028,97;226,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1029,03;220,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1029,01;218,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1028,96;229,00;113,00;49,20;22,50;30,92;0,00;30,00;22,56;22,45
7,00;1028,95;220,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,95;219,00;113,00;49,20;22,50;30,92;0,00;30,00;22,56;22,45
7,00;1029,00;227,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,98;217,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1028,96;214,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1029,01;215,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,98;226,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,94;217,00;113,00;49,20;22,50;30,92;0,00;30,00;22,56;22,45
7,00;1028,95;214,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1029,17;213,00;113,00;49,20;22,52;30,92;0,00;30,00;22,56;22,47
7,00;1028,96;227,00;113,00;49,20;22,50;30,92;0,00;30,00;22,56;22,45
7,00;1028,97;219,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1028,97;215,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1028,94;218,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,97;228,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1028,94;217,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,94;214,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,45
7,00;1028,99;215,00;113,00;49,20;22,51;30,92;0,00;30,00;22,56;22,46
7,00;1029,03;225,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,97;218,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,99;217,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,96;229,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,99;219,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,94;215,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,99;214,00;113,00;49,10;22,50;30,91;0,00;30,00;22,56;22,45
7,00;1029,02;226,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,99;219,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,98;218,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1029,01;218,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,98;228,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1029,00;220,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,97;216,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1029,02;214,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1028,99;225,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,94;219,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,98;217,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,92;229,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,95;219,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,03;215,00;113,00;49,10;22,57;31,05;0,00;30,10;22,66;22,47
7,00;1029,01;213,00;113,00;49,10;22,57;31,05;0,00;30,10;22,66;22,48
7,00;1028,98;225,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,02;219,00;113,00;49,10;22,57;31,05;0,00;30,10;22,66;22,47
7,00;1029,01;216,00;113,00;49,10;22,57;31,05;0,00;30,10;22,66;22,48
7,00;1028,95;216,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,01;228,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1029,00;220,00;113,00;49,10;22,52;30,91;0,00;30,00;22,56;22,47
7,00;1029,07;216,00;113,00;49,10;22,52;30,91;0,00;30,00;22,56;22,48
7,00;1029,02;214,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1029,01;225,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,00;218,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,45
7,00;1029,02;217,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,00;229,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,97;219,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,01;215,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,02;216,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,03;222,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,04;218,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,01;216,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,99;227,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,98;220,00;113,00;49,10;22,55;31,05;0,00;30,10;22,66;22,45
7,00;1028,94;218,00;113,00;49,10;22,55;31,05;0,00;30,10;22,66;22,45
7,00;1029,01;215,00;113,00;49,10;22,55;31,05;0,00;30,10;22,66;22,45
7,00;1028,95;223,00;113,00;49,10;22,50;30,91;0,00;30,00;22,56;22,45
7,00;1028,99;218,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1029,04;218,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,46
7,00;1029,00;224,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,98;219,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1029,00;216,00;113,00;49,10;22,51;30,91;0,00;30,00;22,56;22,45
7,00;1028,97;225,00;113,00;49,10;22,55;31,05;0,00;30,10;22,66;22,45
7,00;1029,00;219,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,45
7,00;1029,02;218,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,04;217,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,00;224,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,07;221,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,45
7,00;1029,04;216,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,04;223,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,45
7,00;1029,02;215,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,99;216,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,45
7,00;1028,99;216,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,04;224,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,45
7,00;1029,08;217,00;113,00;49,10;22,57;31,05;0,00;30,10;22,66;22,47
7,00;1029,00;219,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,45
7,00;1028,96;223,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1028,98;217,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,05;217,00;113,00;49,00;22,57;31,04;0,00;30,10;22,66;22,48
7,00;1029,02;217,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,00;223,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,04;218,00;113,00;49,00;22,57;31,04;0,00;30,10;22,66;22,47
7,00;1029,01;218,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1028,99;227,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1028,97;217,00;113,00;49,00;22,57;31,04;0,00;30,10;22,66;22,47
7,00;1028,99;215,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,02;213,00;113,00;49,00;22,57;31,04;0,00;30,10;22,66;22,47
7,00;1029,01;225,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,99;219,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,97;217,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,99;229,00;113,00;49,10;22,57;31,05;0,00;30,10;22,66;22,47
7,00;1028,96;218,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,01;215,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,99;213,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,00;225,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,45
7,00;1028,98;218,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,01;217,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,95;229,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,97;220,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,11;215,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,12;214,00;113,00;49,00;22,57;31,04;0,00;30,10;22,66;22,47
7,00;1029,00;225,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,96;219,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,45
7,00;1029,02;217,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,94;229,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,98;219,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,97;217,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,45
7,00;1028,96;215,00;113,00;49,10;22,57;31,05;0,00;30,10;22,66;22,47
7,00;1029,06;223,00;113,00;49,10;22,57;31,05;0,00;30,10;22,66;22,48
7,00;1028,93;218,00;113,00;49,10;22,55;31,05;0,00;30,10;22,66;22,44
7,00;1029,02;217,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,95;217,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,99;228,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,99;220,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,00;216,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,45
7,00;1028,92;214,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,00;225,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,97;218,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,45
7,00;1028,95;213,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,45
7,00;1029,01;230,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,01;218,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,07;214,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,00;213,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,02;227,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,03;220,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,05;216,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1028,98;217,00;113,00;49,00;22,55;31,04;0,00;30,10;22,66;22,44
7,00;1029,03;229,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1028,98;220,00;113,00;49,10;22,55;31,05;0,00;30,10;22,66;22,45
7,00;1029,03;215,00;114,00;49,10;22,56;31,05;0,00;30,10;22,66;22,46
7,00;1029,00;214,00;113,00;49,10;22,56;31,05;0,00;30,10;22,66;22,45
7,00;1029,01;225,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,97;219,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,07;218,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1028,99;229,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,04;221,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,00;216,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,00;214,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1029,00;225,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1028,98;219,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,99;215,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,93;228,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,97;221,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,88;218,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,43
7,00;1028,96;217,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,96;222,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,01;217,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,02;217,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,02;216,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,98;229,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,44
7,00;1029,05;221,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1028,97;218,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,00;218,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,02;222,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,01;216,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,99;215,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,04;227,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,99;219,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1029,01;218,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1029,06;218,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,00;223,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,01;216,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1029,00;216,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,44
7,00;1029,04;216,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,94;224,00;114,00;49,00;22,54;31,04;0,00;30,10;22,66;22,43
7,00;1028,97;218,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,44
7,00;1028,93;217,00;114,00;49,00;22,54;31,04;0,00;30,10;22,66;22,43
7,00;1029,03;217,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,02;224,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1029,01;216,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1028,99;214,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1028,95;226,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,44
7,00;1028,96;216,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1029,00;214,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,02;216,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,03;227,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,99;220,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1028,95;216,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,99;216,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,91;226,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,44
7,00;1029,01;217,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,44
7,00;1028,97;214,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,96;226,00;114,00;49,00;22,55;31,04;0,00;30,10;22,66;22,44
7,00;1028,97;216,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1029,02;214,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,95;213,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,98;226,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,98;216,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,95;214,00;114,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,94;216,00;113,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1028,97;227,00;113,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1028,97;217,00;113,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1029,00;216,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1028,96;226,00;113,00;49,00;22,55;31,04;0,00;30,10;22,66;22,44
7,00;1029,01;216,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,00;213,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1028,90;215,00;113,00;49,00;22,55;31,04;0,00;30,10;22,66;22,44
7,00;1028,99;227,00;113,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1029,03;220,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,01;218,00;113,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1029,03;213,00;113,00;49,00;22,55;31,04;0,00;30,10;22,66;22,45
7,00;1028,94;224,00;113,00;49,00;22,55;31,04;0,00;30,10;22,66;22,44
7,00;1029,02;218,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1028,96;217,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
7,00;1029,05;217,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,46
7,00;1028,97;223,00;113,00;49,00;22,56;31,04;0,00;30,10;22,66;22,45
