BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness;MQ2;MQ135
28,50;51,01;95,74;27,30;95,51;27,70;29,61;65,70;28,00;27,88;95,62;58,36;98,00;60,00;2,00;3,00
28,51;51,01;95,74;27,29;95,50;27,70;29,61;65,70;28,00;27,88;95,62;58,36;98,00;60,00;2,00;3,00
28,51;51,01;95,74;27,29;95,50;27,70;29,61;65,70;28,00;27,87;95,62;58,36;98,00;60,00;2,00;3,00
28,51;51,01;95,74;27,30;95,50;27,70;29,61;65,70;28,00;27,88;95,62;58,36;98,00;60,00;2,00;3,00
28,51;51,04;95,74;27,31;95,51;27,80;29,79;65,80;28,00;27,91;95,62;58,42;98,00;60,00;2,00;3,00
28,52;51,09;95,75;27,32;95,51;27,80;29,79;65,80;28,00;27,91;95,63;58,45;98,00;60,00;2,00;3,00
28,52;51,12;95,75;27,31;95,50;27,80;29,79;65,80;28,00;27,91;95,62;58,46;98,00;60,00;2,00;3,00
28,52;51,13;95,75;27,34;95,51;27,80;29,79;65,80;28,00;27,92;95,63;58,46;98,00;60,00;2,00;3,00
28,52;51,14;95,74;27,31;95,51;27,80;29,80;65,90;28,00;27,91;95,62;58,52;98,00;60,00;2,00;3,00
28,53;51,15;95,75;27,33;95,51;27,80;29,80;65,90;28,00;27,91;95,63;58,53;98,00;60,00;2,00;3,00
28,53;51,12;95,74;27,34;95,51;27,80;29,80;65,90;28,00;27,92;95,62;58,51;98,00;60,00;2,00;3,00
28,53;51,00;95,75;27,32;95,51;27,80;29,80;65,90;28,00;27,91;95,63;58,45;98,00;60,00;2,00;3,00
28,53;50,99;95,75;27,33;95,51;27,80;29,80;65,90;28,00;27,91;95,63;58,45;98,00;60,00;2,00;3,00
28,51;51,05;95,74;27,29;95,50;27,80;29,80;65,90;28,00;27,90;95,62;58,47;98,00;60,00;2,00;3,00
28,54;51,06;95,75;27,32;95,51;27,80;29,80;65,90;28,00;27,91;95,63;58,48;98,00;60,00;2,00;3,00
28,54;51,05;95,74;27,34;95,50;27,80;29,80;65,90;28,00;27,92;95,62;58,47;98,00;60,00;2,00;3,00
28,53;51,03;95,75;27,32;95,52;27,80;29,79;65,80;28,00;27,91;95,63;58,41;98,00;60,00;2,00;3,00
28,54;51,00;95,74;27,35;95,51;27,80;29,79;65,80;28,00;27,92;95,63;58,40;98,00;60,00;2,00;3,00
28,55;50,98;95,74;27,36;95,51;27,80;29,79;65,80;28,00;27,93;95,63;58,39;98,00;60,00;2,00;3,00
28,56;50,96;95,74;27,38;95,51;27,80;29,79;65,80;28,00;27,93;95,63;58,38;98,00;60,00;2,00;3,00
28,56;50,95;95,75;27,38;95,51;27,80;29,79;65,80;28,00;27,93;95,63;58,38;98,00;60,00;2,00;3,00
28,56;50,94;95,74;27,38;95,51;27,80;29,79;65,80;28,00;27,94;95,62;58,37;98,00;60,00;2,00;3,00
28,56;50,94;95,74;27,38;95,50;27,90;29,95;65,70;28,00;27,96;95,62;58,32;98,00;60,00;2,00;3,00
28,56;50,94;95,75;27,40;95,51;27,90;29,95;65,70;28,00;27,97;95,63;58,32;98,00;60,00;2,00;3,00
28,53;50,92;95,74;27,35;95,51;27,90;29,95;65,70;28,00;27,95;95,62;58,31;98,00;60,00;2,00;3,00
28,54;50,93;95,75;27,36;95,50;27,90;29,95;65,70;28,00;27,95;95,62;58,31;98,00;60,00;2,00;3,00
28,55;50,95;95,75;27,38;95,51;27,90;29,93;65,60;28,00;27,96;95,63;58,28;98,00;60,00;2,00;3,00
28,54;50,96;95,74;27,36;95,50;27,90;29,93;65,60;28,00;27,95;95,62;58,28;98,00;60,00;2,00;3,00
28,54;50,98;95,74;27,36;95,51;27,90;29,93;65,60;28,00;27,95;95,63;58,29;98,00;60,00;2,00;3,00
28,53;51,00;95,75;27,34;95,51;27,90;29,93;65,60;28,00;27,94;95,63;58,30;98,00;60,00;2,00;3,00
28,52;51,00;95,75;27,34;95,51;27,90;29,93;65,60;28,00;27,94;95,63;58,30;98,00;60,00;2,00;3,00
28,53;51,00;95,74;27,35;95,51;27,90;29,93;65,60;28,00;27,95;95,63;58,30;98,00;60,00;2,00;3,00
28,53;51,00;95,75;27,35;95,51;27,90;29,93;65,60;28,00;27,95;95,63;58,30;98,00;60,00;2,00;3,00
28,54;51,02;95,74;27,35;95,51;27,90;29,93;65,60;28,00;27,95;95,63;58,31;98,00;60,00;2,00;3,00
28,54;51,03;95,74;27,35;95,50;27,90;29,93;65,60;28,00;27,95;95,62;58,31;98,00;60,00;2,00;3,00
28,55;51,03;95,74;27,36;95,50;27,90;29,93;65,60;28,00;27,95;95,62;58,31;98,00;60,00;2,00;3,00
28,54;51,02;95,74;27,36;95,50;27,90;29,93;65,60;28,00;27,95;95,62;58,31;98,00;60,00;2,00;3,00
28,54;51,01;95,74;27,36;95,51;27,90;29,93;65,60;28,00;27,95;95,62;58,30;98,00;60,00;2,00;3,00
28,54;50,99;95,75;27,36;95,50;27,90;29,93;65,60;28,00;27,95;95,63;58,30;98,00;60,00;2,00;3,00
28,56;51,00;95,74;27,38;95,50;27,90;29,93;65,60;28,00;27,96;95,62;58,30;98,00;60,00;2,00;3,00
28,57;50,98;95,74;27,40;95,51;28,00;30,09;65,50;28,00;27,99;95,62;58,24;98,00;60,00;2,00;3,00
28,57;50,97;95,74;27,39;95,50;28,00;30,09;65,50;28,00;27,99;95,62;58,24;98,00;60,00;2,00;3,00
28,58;50,96;95,74;27,42;95,51;28,00;30,09;65,50;28,00;28,00;95,62;58,23;98,00;60,00;2,00;3,00
28,59;50,96;95,74;27,42;95,50;28,00;30,09;65,50;28,00;28,00;95,62;58,23;98,00;60,00;2,00;3,00
28,58;50,91;95,74;27,41;95,50;28,00;30,09;65,50;28,00;28,00;95,62;58,20;98,00;60,00;2,00;3,00
28,59;50,85;95,75;27,44;95,51;28,00;30,09;65,50;28,00;28,01;95,63;58,18;98,00;60,00;2,00;3,00
28,59;50,82;95,75;27,41;95,51;28,00;30,09;65,50;28,00;28,00;95,63;58,16;98,00;60,00;2,00;3,00
28,58;50,81;95,75;27,42;95,51;28,00;30,09;65,50;28,00;28,00;95,63;58,15;98,00;60,00;2,00;3,00
28,59;50,82;95,75;27,41;95,50;28,00;30,08;65,40;28,00;28,00;95,63;58,11;98,00;60,00;2,00;3,00
28,59;50,83;95,75;27,42;95,51;28,00;30,08;65,40;28,00;28,00;95,63;58,12;98,00;60,00;2,00;3,00
28,59;50,84;95,74;27,42;95,50;28,00;30,07;65,30;28,00;28,00;95,62;58,07;98,00;60,00;2,00;3,00
28,59;50,85;95,75;27,42;95,51;28,00;30,07;65,30;28,00;28,00;95,63;58,08;98,00;60,00;2,00;3,00
28,60;50,85;95,74;27,45;95,51;28,00;30,07;65,30;28,00;28,01;95,63;58,08;98,00;60,00;2,00;3,00
28,60;50,85;95,74;27,45;95,51;28,00;30,07;65,30;28,00;28,01;95,63;58,08;98,00;60,00;2,00;3,00
28,60;50,85;95,75;27,44;95,50;28,00;30,07;65,30;28,00;28,01;95,63;58,08;98,00;60,00;2,00;3,00
28,60;50,84;95,75;27,44;95,51;28,00;30,07;65,30;28,00;28,01;95,63;58,07;98,00;60,00;2,00;3,00
28,61;50,85;95,74;27,45;95,50;28,00;30,07;65,30;28,00;28,02;95,62;58,08;98,00;60,00;2,00;3,00
28,61;50,84;95,74;27,45;95,50;28,00;30,07;65,30;28,00;28,02;95,62;58,07;98,00;60,00;2,00;3,00
28,62;50,87;95,75;27,46;95,50;28,00;30,07;65,30;28,00;28,02;95,62;58,08;98,00;60,00;2,00;3,00
28,63;50,89;95,75;27,48;95,51;28,00;30,07;65,30;28,00;28,03;95,63;58,10;98,00;60,00;2,00;3,00
28,63;50,91;95,74;27,48;95,50;28,10;30,24;65,30;28,00;28,05;95,62;58,11;98,00;60,00;2,00;3,00
28,60;50,96;95,75;27,39;95,51;28,10;30,24;65,30;28,00;28,02;95,63;58,13;98,00;60,00;2,00;3,00
28,62;50,95;95,75;27,44;95,51;28,10;30,24;65,30;28,00;28,04;95,63;58,12;98,00;60,00;2,00;3,00
28,60;50,82;95,74;27,42;95,50;28,10;30,24;65,30;28,00;28,03;95,62;58,06;98,00;60,00;2,00;3,00
28,59;50,75;95,75;27,43;95,52;28,10;30,24;65,30;28,00;28,03;95,63;58,03;98,00;60,00;2,00;3,00
28,59;50,75;95,75;27,39;95,50;28,10;30,24;65,30;28,00;28,02;95,63;58,03;98,00;60,00;2,00;3,00
28,59;50,79;95,74;27,38;95,51;28,10;30,23;65,20;28,00;28,02;95,62;57,99;98,00;60,00;2,00;3,00
28,56;50,95;95,75;27,34;95,50;28,10;30,23;65,20;28,00;28,00;95,63;58,08;98,00;60,00;2,00;3,00
28,57;51,02;95,74;27,35;95,51;28,10;30,23;65,20;28,00;28,01;95,62;58,11;98,00;60,00;2,00;3,00
28,57;51,07;95,74;27,37;95,51;28,10;30,23;65,20;28,00;28,01;95,63;58,13;98,00;60,00;2,00;3,00
28,58;51,09;95,74;27,36;95,50;28,10;30,24;65,30;28,00;28,01;95,62;58,19;98,00;60,00;2,00;3,00
28,58;51,12;95,75;27,38;95,51;28,10;30,24;65,30;28,00;28,02;95,63;58,21;98,00;60,00;2,00;3,00
28,58;51,15;95,75;27,38;95,50;28,10;30,24;65,30;28,00;28,02;95,63;58,22;98,00;60,00;2,00;3,00
28,57;51,15;95,75;27,39;95,51;28,10;30,24;65,30;28,00;28,01;95,63;58,23;98,00;60,00;2,00;3,00
28,57;51,13;95,74;27,37;95,50;28,10;30,25;65,40;28,00;28,01;95,62;58,27;98,00;60,00;2,00;3,00
28,55;51,16;95,74;27,37;95,50;28,10;30,25;65,40;28,00;28,01;95,62;58,28;98,00;60,00;2,00;3,00
28,54;51,24;95,75;27,34;95,51;28,10;30,25;65,40;28,00;28,00;95,63;58,32;98,00;60,00;2,00;3,00
28,55;51,28;95,75;27,35;95,50;28,10;30,25;65,40;28,00;28,00;95,62;58,34;98,00;60,00;2,00;3,00
28,53;51,37;95,75;27,33;95,50;28,10;30,26;65,50;28,00;27,99;95,62;58,43;98,00;60,00;2,00;3,00
28,51;51,41;95,74;27,31;95,50;28,10;30,26;65,50;28,00;27,98;95,62;58,45;98,00;60,00;2,00;3,00
28,50;51,40;95,74;27,28;95,50;28,10;30,26;65,50;28,00;27,97;95,62;58,45;98,00;60,00;2,00;3,00
28,51;51,34;95,74;27,27;95,51;28,10;30,26;65,50;28,00;27,97;95,63;58,42;98,00;60,00;2,00;3,00
28,49;51,31;95,74;27,23;95,50;28,10;30,28;65,60;28,00;27,96;95,62;58,46;98,00;60,00;2,00;3,00
28,51;51,29;95,74;27,24;95,50;28,10;30,28;65,60;28,00;27,96;95,62;58,45;98,00;60,00;2,00;3,00
28,52;51,29;95,74;27,25;95,50;28,10;30,26;65,50;28,00;27,97;95,62;58,39;98,00;60,00;2,00;3,00
28,52;51,27;95,75;27,29;95,50;28,10;30,26;65,50;28,00;27,98;95,63;58,39;98,00;60,00;2,00;3,00
28,52;51,26;95,75;27,29;95,51;28,10;30,26;65,50;28,00;27,98;95,63;58,38;98,00;60,00;2,00;3,00
28,53;51,25;95,75;27,29;95,50;28,10;30,26;65,50;28,00;27,98;95,63;58,38;98,00;60,00;2,00;3,00
28,53;51,25;95,74;27,31;95,50;28,10;30,26;65,50;28,00;27,99;95,62;58,38;98,00;60,00;2,00;3,00
28,53;51,21;95,74;27,31;95,51;28,10;30,26;65,50;28,00;27,99;95,62;58,35;98,00;60,00;2,00;3,00
28,54;51,18;95,75;27,32;95,50;28,10;30,26;65,50;28,00;27,99;95,62;58,34;98,00;60,00;2,00;3,00
28,54;51,16;95,74;27,34;95,51;28,10;30,26;65,50;28,00;28,00;95,63;58,33;98,00;60,00;2,00;3,00
28,54;51,16;95,75;27,34;95,51;28,10;30,25;65,40;28,00;28,00;95,63;58,28;98,00;60,00;2,00;3,00
28,54;51,15;95,75;27,34;95,50;28,10;30,25;65,40;28,00;28,00;95,62;58,28;98,00;60,00;2,00;3,00
28,55;51,10;95,74;27,34;95,50;28,00;30,08;65,40;28,00;27,97;95,62;58,25;98,00;60,00;2,00;3,00
28,55;51,02;95,74;27,35;95,50;28,00;30,08;65,40;28,00;27,97;95,62;58,21;98,00;60,00;2,00;3,00
28,54;50,98;95,75;27,35;95,51;28,10;30,25;65,40;28,00;28,00;95,63;58,19;98,00;60,00;2,00;3,00
28,55;50,96;95,74;27,36;95,51;28,10;30,25;65,40;28,00;28,00;95,63;58,18;98,00;60,00;2,00;3,00
28,55;50,96;95,74;27,36;95,50;28,10;30,24;65,30;28,00;28,00;95,62;58,13;98,00;60,00;2,00;3,00
28,54;50,96;95,74;27,36;95,51;28,10;30,24;65,30;28,00;28,00;95,63;58,13;98,00;60,00;2,00;3,00
28,54;50,98;95,75;27,35;95,51;28,10;30,24;65,30;28,00;28,00;95,63;58,14;98,00;60,00;2,00;3,00
28,56;50,98;95,75;27,38;95,51;28,10;30,24;65,30;28,00;28,01;95,63;58,14;98,00;60,00;2,00;3,00
28,56;50,95;95,74;27,39;95,50;28,10;30,23;65,20;28,00;28,01;95,62;58,08;98,00;60,00;2,00;3,00
28,56;51,00;95,74;27,39;95,50;28,10;30,23;65,20;28,00;28,01;95,62;58,10;98,00;60,00;2,00;3,00
28,57;51,00;95,75;27,41;95,50;28,10;30,23;65,20;28,00;28,02;95,62;58,10;98,00;60,00;2,00;3,00
28,57;51,01;95,74;27,42;95,51;28,10;30,23;65,20;28,00;28,02;95,63;58,10;98,00;60,00;2,00;3,00
28,58;51,00;95,75;27,43;95,50;28,10;30,23;65,20;28,00;28,03;95,62;58,10;98,00;60,00;2,00;3,00
28,58;51,01;95,74;27,43;95,50;28,10;30,23;65,20;28,00;28,03;95,62;58,10;98,00;60,00;2,00;3,00
28,58;51,00;95,75;27,45;95,50;28,10;30,24;65,30;28,00;28,03;95,63;58,15;98,00;60,00;2,00;3,00
28,59;51,01;95,74;27,45;95,50;28,10;30,24;65,30;28,00;28,03;95,62;58,16;98,00;60,00;2,00;3,00
28,59;51,01;95,74;27,46;95,50;28,10;30,24;65,30;28,00;28,04;95,62;58,16;98,00;60,00;2,00;3,00
28,60;51,02;95,75;27,45;95,50;28,10;30,24;65,30;28,00;28,04;95,63;58,16;98,00;60,00;2,00;3,00
28,60;51,02;95,74;27,46;95,50;28,10;30,24;65,30;28,00;28,04;95,62;58,16;98,00;60,00;2,00;3,00
28,61;51,01;95,75;27,48;95,50;28,10;30,24;65,30;28,00;28,05;95,63;58,16;98,00;60,00;2,00;3,00
28,61;51,01;95,75;27,49;95,51;28,10;30,24;65,30;28,00;28,05;95,63;58,16;98,00;60,00;2,00;3,00
28,61;50,99;95,75;27,49;95,51;28,10;30,24;65,30;28,00;28,05;95,63;58,15;98,00;60,00;2,00;3,00
28,61;50,99;95,75;27,49;95,51;28,10;30,24;65,30;28,00;28,05;95,63;58,15;98,00;60,00;2,00;3,00
28,61;51,01;95,74;27,49;95,50;28,10;30,24;65,30;28,00;28,05;95,62;58,16;98,00;60,00;2,00;3,00
28,61;50,99;95,75;27,50;95,50;28,10;30,24;65,30;28,00;28,05;95,62;58,15;98,00;60,00;2,00;3,00
28,62;50,99;95,74;27,51;95,51;28,10;30,24;65,30;28,00;28,06;95,63;58,15;98,00;60,00;2,00;3,00
28,62;50,99;95,74;27,51;95,50;28,10;30,24;65,30;28,00;28,06;95,62;58,15;98,00;60,00;2,00;3,00
28,62;50,98;95,74;27,52;95,50;28,10;30,24;65,30;28,00;28,06;95,62;58,14;98,00;60,00;2,00;3,00
28,62;50,97;95,74;27,52;95,50;28,10;30,24;65,30;28,00;28,06;95,62;58,13;98,00;60,00;2,00;3,00
28,62;50,98;95,74;27,51;95,50;28,10;30,24;65,30;28,00;28,06;95,62;58,14;98,00;60,00;2,00;3,00
28,63;50,97;95,75;27,53;95,50;28,10;30,24;65,30;28,00;28,06;95,63;58,14;98,00;60,00;2,00;3,00
28,63;50,98;95,75;27,53;95,50;28,10;30,24;65,30;28,00;28,06;95,62;58,14;98,00;60,00;2,00;3,00
28,63;50,98;95,75;27,54;95,50;28,10;30,24;65,30;28,00;28,07;95,63;58,14;98,00;60,00;2,00;3,00
28,63;50,99;95,75;27,55;95,50;28,10;30,24;65,30;28,00;28,07;95,62;58,15;98,00;60,00;2,00;3,00
28,63;50,99;95,74;27,54;95,50;28,10;30,24;65,30;28,00;28,07;95,62;58,15;98,00;60,00;2,00;3,00
28,64;50,99;95,74;27,56;95,51;28,10;30,24;65,30;28,00;28,08;95,63;58,15;98,00;60,00;2,00;3,00
28,64;50,97;95,75;27,54;95,50;28,10;30,24;65,30;28,00;28,07;95,62;58,14;98,00;60,00;2,00;3,00
28,63;50,95;95,74;27,54;95,51;28,10;30,24;65,30;28,00;28,07;95,62;58,12;98,00;60,00;2,00;3,00
28,62;50,94;95,74;27,53;95,50;28,10;30,24;65,30;28,00;28,06;95,62;58,12;98,00;60,00;2,00;3,00
28,62;50,92;95,74;27,54;95,50;28,10;30,24;65,30;28,00;28,07;95,62;58,11;98,00;60,00;2,00;3,00
28,63;50,90;95,74;27,55;95,51;28,10;30,24;65,30;28,00;28,07;95,63;58,10;98,00;60,00;2,00;3,00
28,62;50,89;95,74;27,53;95,50;28,10;30,24;65,30;28,00;28,06;95,62;58,10;98,00;60,00;2,00;3,00
28,61;50,89;95,75;27,53;95,50;28,10;30,24;65,30;28,00;28,06;95,62;58,09;98,00;60,00;2,00;3,00
28,62;50,89;95,74;27,56;95,50;28,10;30,24;65,30;28,00;28,07;95,62;58,10;98,00;60,00;2,00;3,00
28,63;50,88;95,74;27,56;95,50;28,10;30,23;65,20;28,00;28,07;95,62;58,04;98,00;60,00;2,00;3,00
28,62;50,91;95,74;27,56;95,51;28,10;30,23;65,20;28,00;28,07;95,62;58,06;98,00;60,00;2,00;3,00
28,63;50,90;95,74;27,56;95,50;28,10;30,23;65,20;28,00;28,07;95,62;58,05;98,00;60,00;2,00;3,00
28,63;50,88;95,74;27,57;95,50;28,10;30,23;65,20;28,00;28,07;95,62;58,04;98,00;60,00;2,00;3,00
28,62;50,85;95,74;27,55;95,50;28,10;30,23;65,20;28,00;28,07;95,62;58,02;98,00;60,00;2,00;3,00
28,61;50,80;95,74;27,56;95,50;28,10;30,23;65,20;28,00;28,07;95,62;58,00;98,00;60,00;2,00;3,00
28,61;50,77;95,74;27,56;95,50;28,10;30,23;65,20;28,00;28,07;95,62;57,98;98,00;60,00;2,00;3,00
28,60;50,74;95,74;27,54;95,50;28,10;30,23;65,20;28,00;28,06;95,62;57,97;98,00;60,00;2,00;3,00
28,61;50,72;95,74;27,54;95,50;28,10;30,21;65,10;28,00;28,06;95,62;57,91;98,00;60,00;2,00;3,00
28,57;50,71;95,74;27,51;95,50;28,10;30,21;65,10;28,00;28,05;95,62;57,90;98,00;60,00;2,00;3,00
28,57;50,72;95,74;27,49;95,50;28,10;30,20;65,00;28,00;28,04;95,62;57,86;98,00;60,00;2,00;3,00
28,55;50,71;95,74;27,48;95,50;28,10;30,20;65,00;28,00;28,03;95,62;57,86;98,00;60,00;2,00;3,00
28,55;50,73;95,75;27,47;95,50;28,10;30,20;65,00;28,00;28,03;95,62;57,86;98,00;60,00;2,00;3,00
28,56;50,74;95,74;27,48;95,50;28,10;30,20;65,00;28,00;28,03;95,62;57,87;98,00;60,00;2,00;3,00
28,56;50,77;95,74;27,50;95,50;28,10;30,20;65,00;28,00;28,04;95,62;57,89;98,00;60,00;2,00;3,00
28,56;50,75;95,74;27,50;95,51;28,10;30,20;65,00;28,00;28,04;95,63;57,87;98,00;60,00;2,00;3,00
28,56;50,71;95,74;27,49;95,50;28,10;30,19;64,90;28,00;28,04;95,62;57,81;98,00;60,00;2,00;3,00
28,55;50,69;95,74;27,48;95,51;28,10;30,19;64,90;28,00;28,03;95,63;57,80;98,00;60,00;2,00;3,00
28,54;50,68;95,74;27,48;95,51;28,10;30,19;64,90;28,00;28,03;95,62;57,79;98,00;60,00;2,00;3,00
28,55;50,67;95,74;27,48;95,50;28,10;30,19;64,90;28,00;28,03;95,62;57,78;98,00;60,00;2,00;3,00
28,56;50,66;95,74;27,45;95,50;28,10;30,19;64,90;28,00;28,03;95,62;57,78;98,00;60,00;2,00;3,00
28,56;50,65;95,75;27,46;95,51;28,10;30,19;64,90;28,00;28,03;95,63;57,77;98,00;60,00;2,00;3,00
28,55;50,67;95,74;27,47;95,51;28,00;30,02;64,90;28,00;28,01;95,62;57,78;98,00;60,00;2,00;3,00
28,56;50,67;95,74;27,46;95,50;28,00;30,02;64,90;28,00;28,01;95,62;57,78;98,00;60,00;2,00;3,00
28,55;50,66;95,74;27,45;95,50;28,00;30,02;64,90;28,00;28,00;95,62;57,78;98,00;60,00;2,00;3,00
28,54;50,68;95,74;27,43;95,50;28,00;30,02;64,90;28,00;27,99;95,62;57,79;98,00;60,00;2,00;3,00
28,54;50,69;95,74;27,44;95,50;28,00;30,02;64,90;28,00;27,99;95,62;57,79;98,00;60,00;2,00;3,00
28,53;50,69;95,74;27,41;95,50;28,00;30,02;64,90;28,00;27,99;95,62;57,79;98,00;60,00;2,00;3,00
28,52;50,71;95,74;27,42;95,50;28,00;30,03;65,00;28,00;27,98;95,62;57,86;98,00;60,00;2,00;3,00
28,52;50,71;95,74;27,42;95,50;28,00;30,03;65,00;28,00;27,99;95,62;57,86;98,00;60,00;2,00;3,00
28,52;50,71;95,74;27,42;95,50;28,00;30,03;65,00;28,00;27,99;95,62;57,86;98,00;60,00;2,00;3,00
28,52;50,71;95,75;27,39;95,50;28,00;30,03;65,00;28,00;27,98;95,62;57,85;98,00;60,00;2,00;3,00
28,52;50,72;95,74;27,42;95,51;27,90;29,86;65,00;28,00;27,96;95,63;57,86;98,00;60,00;2,00;3,00
28,53;50,72;95,74;27,42;95,50;27,90;29,86;65,00;28,00;27,96;95,62;57,86;98,00;60,00;2,00;3,00
28,53;50,71;95,75;27,42;95,50;27,90;29,87;65,10;28,00;27,96;95,62;57,91;98,00;60,00;2,00;3,00
28,51;50,70;95,74;27,40;95,50;27,90;29,87;65,10;28,00;27,95;95,62;57,90;98,00;59,00;2,00;3,00
28,51;50,69;95,74;27,39;95,50;27,90;29,87;65,10;28,00;27,95;95,62;57,89;98,00;60,00;2,00;3,00
28,49;50,71;95,74;27,42;95,51;27,90;29,87;65,10;28,00;27,95;95,62;57,90;98,00;60,00;2,00;3,00
28,50;50,71;95,74;27,41;95,50;27,90;29,87;65,10;28,00;27,95;95,62;57,90;98,00;60,00;2,00;3,00
28,48;50,71;95,74;27,42;95,50;27,90;29,87;65,10;28,00;27,95;95,62;57,90;98,00;60,00;2,00;3,00
28,48;50,71;95,74;27,39;95,50;27,90;29,87;65,10;28,00;27,94;95,62;57,90;98,00;60,00;2,00;3,00
28,49;50,71;95,74;27,41;95,50;27,90;29,87;65,10;28,00;27,95;95,62;57,90;98,00;60,00;2,00;3,00
28,50;50,72;95,74;27,42;95,50;27,90;29,87;65,10;28,00;27,95;95,62;57,91;98,00;60,00;2,00;3,00
28,51;50,71;95,75;27,43;95,50;27,90;29,87;65,10;28,00;27,96;95,62;57,90;98,00;60,00;2,00;3,00
28,50;50,72;95,74;27,44;95,51;27,90;29,89;65,20;28,00;27,96;95,62;57,96;98,00;60,00;2,00;3,00
28,51;50,72;95,74;27,43;95,50;27,90;29,89;65,20;28,00;27,96;95,62;57,96;98,00;60,00;2,00;3,00
28,50;50,72;95,74;27,43;95,51;27,80;29,72;65,20;28,00;27,93;95,62;57,96;98,00;60,00;2,00;3,00
28,51;50,72;95,74;27,44;95,50;27,80;29,72;65,20;28,00;27,94;95,62;57,96;98,00;60,00;2,00;3,00
28,51;50,72;95,75;27,44;95,50;27,80;29,72;65,20;28,00;27,94;95,62;57,96;98,00;60,00;2,00;3,00
28,51;50,72;95,74;27,44;95,50;27,80;29,72;65,20;28,00;27,94;95,62;57,96;98,00;60,00;2,00;3,00
28,51;50,72;95,74;27,43;95,50;27,80;29,73;65,30;28,00;27,93;95,62;58,01;98,00;59,00;2,00;3,00
28,52;50,72;95,74;27,45;95,50;27,80;29,73;65,30;28,00;27,94;95,62;58,01;98,00;60,00;2,00;3,00
28,53;50,71;95,74;27,44;95,50;27,80;29,73;65,30;28,00;27,94;95,62;58,01;98,00;60,00;2,00;3,00
28,54;50,70;95,74;27,46;95,50;27,80;29,73;65,30;28,00;27,95;95,62;58,00;98,00;60,00;2,00;3,00
28,54;50,70;95,74;27,48;95,51;27,80;29,73;65,30;28,00;27,95;95,62;58,00;98,00;60,00;2,00;3,00
28,55;50,69;95,74;27,47;95,50;27,80;29,73;65,30;28,00;27,96;95,62;58,00;98,00;60,00;2,00;3,00
28,55;50,68;95,74;27,48;95,50;27,80;29,74;65,40;28,00;27,96;95,62;58,04;98,00;60,00;2,00;3,00
28,57;50,67;95,74;27,48;95,50;27,80;29,74;65,40;28,00;27,96;95,62;58,03;98,00;60,00;2,00;3,00
28,57;50,66;95,74;27,49;95,50;27,80;29,74;65,40;28,00;27,96;95,62;58,03;98,00;60,00;2,00;3,00
28,58;50,65;95,74;27,50;95,50;27,80;29,74;65,40;28,00;27,97;95,62;58,02;98,00;60,00;2,00;3,00
28,58;50,65;95,74;27,49;95,50;27,80;29,74;65,40;28,00;27,97;95,62;58,03;98,00;60,00;2,00;3,00
28,59;50,61;95,74;27,51;95,50;27,80;29,74;65,40;28,00;27,98;95,62;58,00;98,00;60,00;2,00;3,00
28,59;50,59;95,74;27,52;95,50;27,80;29,74;65,40;28,00;27,98;95,62;58,00;98,00;60,00;2,00;3,00
28,57;50,58;95,74;27,51;95,51;27,80;29,74;65,40;28,00;27,97;95,63;57,99;98,00;60,00;2,00;3,00
28,59;50,57;95,74;27,51;95,50;27,80;29,74;65,40;28,00;27,97;95,62;57,99;98,00;60,00;2,00;3,00
28,60;50,56;95,74;27,52;95,51;27,80;29,74;65,40;28,00;27,98;95,62;57,98;98,00;60,00;2,00;3,00
28,60;50,56;95,74;27,52;95,50;27,80;29,74;65,40;28,00;27,98;95,62;57,98;98,00;60,00;2,00;3,00
28,61;50,56;95,74;27,53;95,50;27,80;29,74;65,40;28,00;27,99;95,62;57,98;98,00;60,00;2,00;3,00
28,61;50,55;95,74;27,53;95,50;27,80;29,74;65,40;28,00;27,98;95,62;57,98;98,00;60,00;2,00;3,00
28,60;50,54;95,74;27,53;95,50;27,80;29,74;65,40;28,00;27,98;95,62;57,97;98,00;60,00;2,00;3,00
28,60;50,55;95,74;27,52;95,50;27,80;29,74;65,40;28,00;27,98;95,62;57,98;98,00;60,00;2,00;3,00
28,58;50,56;95,74;27,49;95,50;27,80;29,74;65,40;28,00;27,97;95,62;57,98;98,00;60,00;2,00;3,00
28,59;50,56;95,74;27,50;95,50;27,80;29,74;65,40;28,00;27,97;95,62;57,98;98,00;60,00;2,00;3,00
28,60;50,56;95,74;27,51;95,50;27,80;29,74;65,40;28,00;27,98;95,62;57,98;98,00;60,00;2,00;3,00
28,60;50,51;95,74;27,52;95,50;27,80;29,74;65,40;28,00;27,98;95,62;57,95;98,00;60,00;2,00;3,00
28,60;50,55;95,74;27,51;95,50;27,80;29,74;65,40;28,00;27,98;95,62;57,98;98,00;60,00;2,00;3,00
28,60;50,55;95,74;27,51;95,50;27,80;29,74;65,40;28,00;27,98;95,62;57,98;98,00;60,00;2,00;3,00
28,61;50,54;95,74;27,51;95,50;27,80;29,74;65,40;28,00;27,98;95,62;57,97;98,00;60,00;2,00;3,00
